season,episode,nepisode,EpisodeTitle,Rating,Comment,Date,sentiment,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
6,3,53,3. Oathbreaker,fresh,"By not being completely bound to source material, there's been more of a lighter, tongue-in-cheek tone to some of the scenes without skimping on the harshness of the times.",9-May-16,POSITIVE,1,29,99,3.55,21.61,1.05,29,24.14,82.76,68.97,65.52,0,0,0,0,0,0,0,0,20.69,13.79,0,27.59,10.34,10.34,0,3.45,10.34,6.9,10.34,0,0,0,0,13.79,0,13.79,0,3.45,0,0,3.45,6.9,0,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,3.45,3.45,3.45,0,0,0,0,0,0,20.69,3.45,6.9,0,0,3.45,6.9,0
6,3,53,3. Oathbreaker,fresh,"And who's waiting for them there but the Goddess Olenna Tyrell!!!! And thank god, because Cersei does that thing where she forgets she's not the queen, and clearly needs help.",9-May-16,POSITIVE,1,30,1,89.5,1.91,97.84,15,16.67,90,76.67,63.33,20,13.33,0,0,0,6.67,3.33,6.67,10,6.67,0,3.33,10,10,16.67,3.33,23.33,0,0,10,3.33,0,6.67,20,0,20,0,3.33,3.33,0,3.33,6.67,3.33,6.67,6.67,0,0,0,0,0,0,0,0,26.67,6.67,6.67,3.33,0,0,3.33,20,0,0,13.33,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,3.33,0,16.67,0,0,0,0,0,0,30,3.33,6.67,0,13.33,6.67,0,0
6,3,53,3. Oathbreaker,fresh,IT WAS EXHILARATING!,9-May-16,POSITIVE,1,3,1,40.06,1,99,3,33.33,100,66.67,66.67,33.33,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0
6,3,53,3. Oathbreaker,fresh,"Instead of the heavy action of the season's first two hours, Sunday's Game of Thrones, called ""Oathbreaker,"" was more about putting pieces on the chess board into place.",9-May-16,POSITIVE,1,28,99,21.49,97.09,20.23,28,21.43,92.86,64.29,50,0,0,0,0,0,0,0,0,21.43,10.71,7.14,21.43,3.57,7.14,0,0,7.14,10.71,21.43,3.57,0,0,3.57,3.57,0,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,17.86,0,7.14,7.14,0,0,3.57,10.71,7.14,0,0,0,0,0,0,0,28.57,3.57,10.71,0,0,7.14,7.14,0
6,3,53,3. Oathbreaker,fresh,Davos' face when seeing Jon Snow alive is all of us.,9-May-16,POSITIVE,1,11,20.83,99,5.07,20.23,11,0,72.73,63.64,45.45,9.09,9.09,0,9.09,0,0,0,0,9.09,0,0,9.09,9.09,9.09,9.09,0,18.18,9.09,9.09,9.09,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,9.09,0,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,0
6,3,53,3. Oathbreaker,fresh,"All in all, Game of Thrones continues its great season 6 run with Oathbreaker, but if it wasn't for Jon Snow leaving the Watch and Arya getting her sight back, you'd feel like not much really happened.",9-May-16,POSITIVE,1,37,51.04,7.05,94.68,62.77,37,16.22,89.19,67.57,51.35,10.81,5.41,0,0,2.7,2.7,0,5.41,16.22,2.7,2.7,13.51,5.41,2.7,8.11,5.41,18.92,5.41,8.11,2.7,0,0,2.7,21.62,5.41,16.22,2.7,0,0,2.7,2.7,10.81,0,2.7,2.7,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,5.41,0,0,2.7,0,0,0,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,10.81,18.92,2.7,5.41,5.41,5.41,0,2.7,5.41,5.41,5.41,0,0,0,0,0,0,16.22,2.7,8.11,0,0,5.41,0,0
6,3,53,3. Oathbreaker,fresh,"But kudos to the writers, as the youngest Stark's reintroduction here comes as a huge surprise - even if it may prove to be a bittersweet one.",9-May-16,POSITIVE,1,26,83.25,20.31,94.47,1,26,19.23,88.46,80.77,61.54,3.85,0,0,0,0,0,0,3.85,19.23,15.38,3.85,15.38,7.69,7.69,15.38,0,15.38,11.54,7.69,0,0,0,0,15.38,0,15.38,3.85,0,0,7.69,3.85,7.69,0,7.69,0,3.85,7.69,0,3.85,0,0,3.85,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,11.54,3.85,3.85,7.69,0,0,0,3.85,0,3.85,3.85,0,0,0,0,0,15.38,3.85,3.85,0,0,3.85,3.85,0
6,3,53,3. Oathbreaker,fresh,"What it lacked in big action sequences and game-changing moments (well, up until the final scene, anyway), ""Oathbreaker"" made up for with character development and story advancement.",9-May-16,POSITIVE,1,27,89.52,40.06,92.16,77.5,27,25.93,81.48,59.26,48.15,7.41,0,0,0,0,0,0,7.41,3.7,3.7,0,22.22,0,7.41,11.11,0,3.7,7.41,3.7,0,0,0,0,7.41,0,7.41,0,3.7,3.7,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,14.81,0,3.7,11.11,0,0,0,14.81,7.41,0,0,0,0,0,0,0,33.33,3.7,11.11,0,0,0,18.52,0
6,3,53,3. Oathbreaker,fresh,"""Oathbreaker"" balances the show's typical kill 'em all perspective with one that is a little more hopeful and fitting with how recent events have played out.",9-May-16,POSITIVE,1,26,83.25,62.84,11.63,79.29,26,23.08,80.77,69.23,53.85,7.69,3.85,0,0,0,0,3.85,3.85,23.08,7.69,3.85,11.54,7.69,3.85,3.85,0,11.54,15.38,15.38,3.85,0,0,3.85,15.38,3.85,11.54,7.69,3.85,3.85,3.85,0,0,0,11.54,7.69,3.85,3.85,3.85,0,0,0,0,0,7.69,3.85,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,7.69,3.85,0,0,3.85,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,0,0,0,19.23,3.85,0,0,0,7.69,7.69,0
6,3,53,3. Oathbreaker,fresh,"I've long argued that this show is at its best when it takes the time to slow down. So it proved with this smart, slow-burner of an episode, which advanced a number of plotlines while still thrumming with the threat of deep unpleasantness to come.",9-May-16,POSITIVE,1,45,77.34,17.85,93.95,1,22.5,13.33,88.89,75.56,57.78,17.78,2.22,2.22,0,0,0,0,15.56,17.78,8.89,0,20,4.44,6.67,6.67,0,8.89,11.11,4.44,4.44,0,2.22,2.22,4.44,0,4.44,2.22,0,0,0,2.22,2.22,0,8.89,2.22,6.67,4.44,0,4.44,0,2.22,0,0,4.44,4.44,0,0,4.44,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,2.22,0,11.11,13.33,0,4.44,8.89,2.22,0,0,6.67,6.67,4.44,0,0,0,0,0,0,13.33,4.44,4.44,0,0,2.22,2.22,0
6,3,53,3. Oathbreaker,fresh,"The highlight of the episode has to be Bran Stark's latest flashback scene, which fans will recognise as Ned Stark's assault on the Tower of Joy to rescue his sister Lyanna after the defeat of Aerys 'The Mad King' Targaryen.",9-May-16,POSITIVE,1,40,99,69.2,2.73,20.23,40,15,70,52.5,45,5,2.5,0,0,0,2.5,0,2.5,15,12.5,0,22.5,7.5,0,5,0,12.5,5,0,10,2.5,0,7.5,15,0,12.5,2.5,0,0,0,7.5,2.5,2.5,10,5,5,5,2.5,2.5,0,2.5,0,0,12.5,5,2.5,0,2.5,0,0,7.5,2.5,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,10,0,0,0,0,0,15,2.5,2.5,0,0,10,0,0
6,3,53,3. Oathbreaker,fresh,"For a book-reading fan like myself, the most thrilling resolution was in Bran's vision of a battle between a dozen or so knights in the dusty desert at the base of a nondescript tower.",9-May-16,POSITIVE,1,34,99,24.36,26.78,20.23,34,17.65,79.41,64.71,61.76,2.94,2.94,2.94,0,0,0,0,0,26.47,20.59,2.94,23.53,2.94,2.94,5.88,0,2.94,5.88,5.88,5.88,0,0,5.88,2.94,0,2.94,0,0,0,2.94,0,2.94,0,5.88,2.94,2.94,2.94,2.94,0,0,0,0,0,8.82,5.88,2.94,0,2.94,0,0,2.94,0,0,0,2.94,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,11.76,0,0,8.82,2.94,0,0,0,2.94,0,0,0,0,0,0,0,11.76,2.94,2.94,0,0,2.94,2.94,0
6,3,53,3. Oathbreaker,fresh,"With ""Oathbreaker,"" the show slouched ever so slowly toward confirming a theory that might as well be canon for many fans at this point.",9-May-16,POSITIVE,1,24,62.1,40.06,68.87,83,24,12.5,75,66.67,66.67,8.33,0,0,0,0,0,0,8.33,20.83,8.33,0,20.83,8.33,16.67,8.33,0,8.33,4.17,4.17,0,0,0,0,12.5,4.17,8.33,4.17,0,0,4.17,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,4.17,4.17,4.17,0,0,8.33,0,0,4.17,0,0,0,0,0,16.67,4.17,4.17,0,0,0,8.33,0
6,3,53,3. Oathbreaker,fresh,"With the question of Jon Snow's revival (mostly) answered, Games of Thrones feels more liberated this week.",9-May-16,POSITIVE,1,17,98.34,40.06,83.69,20.23,17,29.41,76.47,52.94,41.18,5.88,0,0,0,0,0,0,5.88,17.65,5.88,0,17.65,0,5.88,0,0,5.88,5.88,11.76,5.88,0,0,5.88,23.53,0,23.53,17.65,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,5.88,5.88,0,0,0,0,0,0,29.41,5.88,5.88,0,0,5.88,11.76,0
6,3,53,3. Oathbreaker,fresh,"A necessary building block installment that appears to be paving the foundation for very important long term developments not just for this season, but the series in general.",9-May-16,POSITIVE,1,28,89.52,3.12,72.58,75.77,28,28.57,82.14,71.43,50,7.14,0,0,0,0,0,0,7.14,17.86,10.71,0,14.29,3.57,7.14,3.57,3.57,7.14,17.86,3.57,0,0,0,0,10.71,0,10.71,0,0,0,3.57,0,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,7.14,0,0,3.57,3.57,0,0,10.71,0,3.57,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0
6,3,53,3. Oathbreaker,fresh,"This was a monster episode, and it was a monster episode because it fulfilled the promise of last week, which was itself a declaration: Things are about to start happening. And in ""Oathbreaker..."" things happened.",8-May-16,POSITIVE,1,35,39.7,24.76,24.32,20.23,11.67,31.43,85.71,74.29,62.86,20,0,0,0,0,0,0,20,14.29,11.43,0,11.43,11.43,2.86,8.57,0,20,0,2.86,5.71,0,2.86,2.86,8.57,0,8.57,0,2.86,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,5.71,5.71,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86,2.86,0,0,2.86,0,0,0,8.57,11.43,2.86,5.71,0,0,0,0,0,28.57,14.29,5.71,0,0,0,8.57,0
6,3,53,3. Oathbreaker,fresh,"Damn, Braniel: Back at it again with satisfying the fans!",8-May-16,POSITIVE,1,10,97.77,3.95,63.35,99,10,20,80,50,50,10,0,0,0,0,0,0,10,10,10,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,30,0,10,0,10,0,10,0
6,3,53,3. Oathbreaker,fresh,"Tonight's Game of Thrones season 6 episode, 'Oathbreaker', might have been a little lacking in drama/event, but it did set up for a reveal that is probably going to shape how the whole saga ends.",8-May-16,POSITIVE,1,36,79.79,25.13,59.49,20.23,36,16.67,80.56,63.89,50,5.56,0,0,0,0,0,0,5.56,11.11,8.33,2.78,13.89,13.89,5.56,2.78,0,25,5.56,5.56,2.78,0,0,2.78,16.67,0,16.67,5.56,2.78,2.78,5.56,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,2.78,8.33,0,0,5.56,2.78,0,0,8.33,5.56,2.78,8.33,0,0,0,0,0,22.22,2.78,8.33,0,0,8.33,2.78,0
6,3,53,3. Oathbreaker,rotten,Battle is always more entertaining than bullying. We need our main characters off the sidelines and into the fray soon.,8-May-16,NEGATIVE,1,20,69.05,99,28.56,1,10,20,85,75,60,10,10,0,10,0,0,0,0,20,10,0,15,5,10,10,0,10,15,5,20,10,0,10,15,5,10,0,0,5,0,0,5,0,15,5,10,5,5,0,0,0,0,0,20,10,0,0,10,0,0,15,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,10,0,5,5,0,0,0,0,0,10,10,0,0,0,0,0,0
6,3,53,3. Oathbreaker,fresh,"While the aftermath of Snow's resurrection was powerful enough for everyone to take a rest this week, producers have their work cut out for them to up the ante in Episode 4.",8-May-16,POSITIVE,1,32,98.55,94.84,54.55,69.4,32,18.75,84.38,68.75,59.38,12.5,6.25,0,0,0,0,6.25,6.25,18.75,9.38,3.13,25,6.25,0,3.13,0,9.38,6.25,6.25,6.25,0,3.13,3.13,3.13,3.13,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,3.13,0,0,0,0,12.5,9.38,0,0,9.38,0,0,0,9.38,3.13,0,0,0,0,0,0,0,9.38,3.13,3.13,0,0,3.13,0,0
6,3,53,3. Oathbreaker,fresh,"This show really has found itself with its own Meereenese Knot problem. Usually the first few episodes of a season fall victim to this, but we're running out of real estate to tell this story.",8-May-16,POSITIVE,1,35,72.76,72.87,80.49,20.23,17.5,14.29,91.43,68.57,57.14,17.14,2.86,0,2.86,0,0,0,14.29,22.86,5.71,2.86,17.14,5.71,5.71,2.86,0,14.29,5.71,5.71,8.57,2.86,0,5.71,17.14,0,17.14,2.86,0,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,5.71,0,0,0,0,5.71,5.71,0,0,0,0,0,0,0,0,5.71,0,0,5.71,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,11.43,0,5.71,5.71,2.86,0,0,5.71,2.86,5.71,0,0,0,0,0,0,11.43,5.71,2.86,0,0,2.86,0,0
6,3,53,3. Oathbreaker,fresh,"There's still a lot of wheel-spinning going on in ""Oathbreaker,"" but there's a surer sense of purpose in the way the episode's nine sprawling plots serve to emphasize this common theme.",8-May-16,POSITIVE,1,31,97.63,23.05,99,20.23,31,19.35,77.42,61.29,54.84,3.23,0,0,0,0,0,0,3.23,22.58,12.9,3.23,19.35,6.45,9.68,3.23,0,9.68,3.23,12.9,0,0,0,0,9.68,0,9.68,3.23,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,29.03,0,6.45,19.35,0,0,3.23,0,0,6.45,3.23,0,0,0,0,0,25.81,3.23,3.23,0,0,9.68,9.68,0
6,3,53,3. Oathbreaker,fresh,Fears of anti-climax proved largely unfounded as show-runners David Benioff and DB Weiss delivered a generally satisfying dispatch.,8-May-16,POSITIVE,1,18,79.79,40.06,1.17,20.23,18,50,55.56,33.33,33.33,0,0,0,0,0,0,0,0,5.56,5.56,0,11.11,0,11.11,11.11,0,0,0,5.56,0,0,0,0,16.67,0,16.67,5.56,0,0,11.11,5.56,0,0,11.11,5.56,5.56,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,16.67,5.56,0,0,0,0,11.11,0
6,3,53,3. Oathbreaker,fresh,This week seemed about checking in and setting up.,8-May-16,POSITIVE,1,9,89.52,40.06,99,20.23,9,22.22,77.78,77.78,55.56,11.11,0,0,0,0,0,0,11.11,11.11,0,0,33.33,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,11.11,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
6,3,53,3. Oathbreaker,fresh,The bigger moments take their time and still manage to reach momentous stopping points.,8-May-16,POSITIVE,1,14,76.24,79.51,99,98.65,14,21.43,92.86,71.43,35.71,7.14,7.14,0,0,0,0,7.14,0,14.29,7.14,0,7.14,0,7.14,7.14,0,14.29,14.29,7.14,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,21.43,7.14,0,7.14,7.14,0,0,0,21.43,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
6,3,53,3. Oathbreaker,fresh,"The sequence starring a Young Ned Stark, Meera's dad, and some Targaryen men (whose names alone thrilled book readers) was fantastic. And it was heart-wrenching to watch Bran look longingly at his father. . .again.",8-May-16,POSITIVE,1,34,55.58,99,1.39,95.42,11.33,23.53,73.53,52.94,41.18,8.82,5.88,0,0,0,2.94,0,2.94,11.76,5.88,0,5.88,5.88,5.88,5.88,0,11.76,8.82,2.94,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,20.59,0,0,0,0,0,0,17.65,5.88,0,0,11.76,0,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,5.88,5.88,0,0,5.88,0,0,8.82,5.88,0,0,0,0,0,0,0,32.35,14.71,5.88,0,0,2.94,8.82,0
6,3,53,3. Oathbreaker,fresh,"Well, thanks to Bran's magic visions, we're one step closer to the answers we've been waiting for. That's right. They still haven't actually confirmed R+L=J.",8-May-16,POSITIVE,1,27,10.19,92.24,52.89,99,9,18.52,85.19,70.37,51.85,14.81,11.11,0,7.41,0,0,3.7,3.7,11.11,3.7,3.7,11.11,18.52,11.11,0,3.7,25.93,7.41,3.7,7.41,7.41,0,0,11.11,0,11.11,3.7,0,0,0,3.7,3.7,0,11.11,11.11,0,0,0,0,0,0,0,0,18.52,7.41,3.7,3.7,0,0,7.41,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,11.11,0,3.7,3.7,3.7,0,0,3.7,7.41,7.41,0,3.7,3.7,0,0,0,44.44,11.11,7.41,0,0,18.52,7.41,0
6,3,53,3. Oathbreaker,fresh,The sense of midnight shadow creeping through the episode wasn't that Jon Snow was back.... but that the show has finally entered uncharted territory Beyond Martin's Wall.,8-May-16,POSITIVE,1,27,66.04,2.75,99,1,13.5,33.33,81.48,51.85,48.15,7.41,0,0,0,0,0,0,7.41,18.52,11.11,0,11.11,11.11,7.41,3.7,3.7,14.81,0,0,0,0,0,0,11.11,0,11.11,3.7,0,0,0,0,7.41,0,3.7,0,3.7,3.7,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,29.63,0,3.7,14.81,7.41,0,3.7,7.41,11.11,3.7,0,0,0,0,0,0,25.93,18.52,0,0,0,7.41,0,0
6,3,53,3. Oathbreaker,fresh,"With Jon's final choice in ""Oathbreaker,"" the show seemed to make a huge step forward into the endgame. One where me might see things that have been set up for a long time start to pay off.",8-May-16,POSITIVE,1,37,98.08,25.5,99,20.23,18.5,8.11,89.19,70.27,51.35,8.11,2.7,2.7,0,0,0,0,5.41,16.22,10.81,2.7,18.92,8.11,2.7,0,0,18.92,8.11,8.11,0,0,0,0,10.81,0,10.81,5.41,2.7,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,16.22,24.32,0,2.7,16.22,5.41,0,0,5.41,5.41,0,2.7,0,0,0,0,0,16.22,5.41,2.7,0,0,2.7,5.41,0
6,3,53,3. Oathbreaker,fresh,"This wasn't an entirely pessimistic episode, even if it ended with Jon walking away from the Night's Watch after hanging his betrayers... The most uplifting note wasn't Gilly carrying on like a giddy tourist.",8-May-16,POSITIVE,1,34,84.92,5.72,83.69,20.23,17,26.47,82.35,73.53,55.88,8.82,2.94,0,0,0,2.94,0,5.88,20.59,11.76,0,17.65,5.88,5.88,5.88,5.88,17.65,8.82,5.88,0,0,0,0,11.76,0,11.76,0,0,0,2.94,2.94,8.82,0,11.76,5.88,5.88,8.82,5.88,2.94,0,0,0,0,5.88,2.94,0,0,2.94,2.94,0,5.88,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,14.71,2.94,5.88,5.88,2.94,0,0,5.88,8.82,0,0,0,0,0,0,0,23.53,11.76,2.94,0,0,8.82,0,0
6,3,53,3. Oathbreaker,fresh,It looks as if we might be gearing up for an epic clash of the bastards - Snow versus Snow. It's about time Ramsay met his match.,8-May-16,POSITIVE,1,26,74.95,40.06,2.93,99,13,7.69,76.92,69.23,57.69,15.38,7.69,0,3.85,0,3.85,0,7.69,11.54,7.69,0,23.08,11.54,3.85,7.69,0,19.23,3.85,0,3.85,3.85,0,0,11.54,0,11.54,0,0,0,7.69,0,7.69,0,11.54,7.69,0,0,0,0,0,0,0,3.85,11.54,3.85,0,0,0,0,0,7.69,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,7.69,0,0,3.85,3.85,0,0,0,3.85,7.69,3.85,0,0,0,0,0,15.38,7.69,0,0,0,3.85,3.85,0
6,3,53,3. Oathbreaker,fresh,"""Oathbreaker"" winds up the most satisfying installment of season 6 so far not because of any big shocks, but because it told its respective stories well.",8-May-16,POSITIVE,1,26,41.98,1,81.58,99,26,26.92,84.62,69.23,53.85,7.69,0,0,0,0,0,0,7.69,15.38,3.85,3.85,11.54,0,7.69,15.38,3.85,3.85,15.38,7.69,0,0,0,0,23.08,0,23.08,0,7.69,0,3.85,0,11.54,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,3.85,7.69,0,0,7.69,0,0,0,3.85,3.85,0,0,0,0,0,0,0,15.38,3.85,3.85,0,0,0,7.69,0
6,3,53,3. Oathbreaker,fresh,"""Oathbreaker"" ultimately does its job in suggesting that season has the potential to come together as something revelatory as far as the larger story arc is concerned, even if we're not ready for it just yet.",8-May-16,POSITIVE,1,36,19.76,25.13,96.01,64,36,22.22,94.44,75,61.11,13.89,2.78,0,2.78,0,0,0,11.11,11.11,5.56,0,16.67,11.11,11.11,11.11,2.78,13.89,11.11,2.78,5.56,5.56,0,0,19.44,0,19.44,2.78,0,2.78,11.11,0,5.56,0,5.56,2.78,0,2.78,0,0,0,0,0,0,8.33,5.56,0,0,0,0,5.56,2.78,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,8.33,0,2.78,8.33,0,0,0,11.11,0,11.11,2.78,0,0,0,0,0,13.89,2.78,2.78,0,0,2.78,5.56,0
